SNP_A,SNP_B,SSR_B,InDel_C,Non-N_bases,Disease_resistance
34780.7135392469,152760.15016267815,0.6353134641406817,0.6711938560698754,9318402.305625979,0
90067.27282334634,105767.85276525137,1.7291085000103203,0.45749591327671973,14210190.13187877,0
34145.715561285084,71616.85235946439,0.8362477610671182,0.3132088682705927,4108016.8825740977,1
79127.82002885483,121366.10904572686,1.4851961636778053,0.08171503981728458,7899689.313603975,0
31704.625378167708,71600.64936997613,0.3968602600894784,0.0778832456565313,10300911.666884448,0
95863.31664181882,145100.86051301495,1.8687983589481751,0.26554474354986357,11349780.871805657,1
73055.9749537429,41861.17647262552,1.907744435539605,0.538271399077547,12234402.990768664,1
52455.03179231914,63033.776484293645,1.7228766501602653,0.5012449590832072,19481984.898189645,0
97886.04830806787,50261.19484379,1.2673680134942409,0.7239690155520012,11175737.47129312,1
61496.22150931293,87549.86939001438,1.4790497565190983,0.7812483141737525,14670651.36168176,0
49878.119532876575,91035.50660338168,1.1542613335507108,0.036795797216884335,7353317.166575064,0
31485.46678284288,106449.44073506667,1.4228119143408138,0.2344957859800776,19331057.340685535,0
77850.4132588257,46615.65184921317,1.000731423591229,0.12344283403389775,13082476.403509067,1
67495.63433453524,116556.75978989514,1.9287190249819706,0.25343784503512795,9896354.580753263,1
36500.10629917354,103796.85212604514,0.8677744861984384,0.6893463885161101,12281102.230648594,1
38746.83227586046,46122.03012981636,1.0331889422831575,0.13234175243133403,18065878.677350324,1
36291.71664533453,38397.48342559456,1.3064496070699598,0.10217505248825187,8519515.809338247,0
59154.87479348888,91246.42179946245,0.44626671531183315,0.24076854756085544,15723160.299934728,0
21925.012975846315,60312.24895704369,1.5758038872846827,0.4391659600966691,13904840.625322636,1
42007.54121828651,90877.83266426083,0.5967836302815813,0.3857094101532904,10488672.428756252,1
79139.78735178075,69613.76853681353,1.460971961419712,0.7667489189806441,11444881.857038962,0
69562.08197661201,54842.121233752056,0.5782614901012719,0.6101580595273066,11275531.522670334,0
85943.47999388205,86903.41847338513,1.456856575173822,0.18076887024124777,2624766.4390838165,0
79820.4712580108,80412.68337417138,1.445031519484813,0.4281591131048313,8586036.730900502,0
19766.019000908313,53451.04905541192,1.018731321106421,0.30361402941353455,7368972.657065029,1
65274.23813131601,75986.87801189296,0.7966826055751086,0.03257110381996613,8470002.220283508,0
54388.58832467674,77340.2930935465,1.8667753385866273,0.6405198161333865,11760060.383398488,0
47987.90363310925,76428.91301240862,1.4809957914826857,0.1418579614436451,5866339.00311839,1
100367.67167628993,131332.42118887394,1.1499517982614538,0.1771548596483207,3273206.6544371992,1
72527.95977268532,108688.02923912049,0.4901708251958443,0.3418485599894171,11364532.151932893,0
38838.81607051101,58413.89695954873,1.7082057622410531,0.24038584023366866,19865720.83358009,0
62227.88287248722,106023.02844613137,0.45819102128841294,0.6920308959653331,10777586.5098288,1
25904.250447801398,106534.66339478074,0.33019312445582827,0.39406503058832426,17661241.281599507,1
79857.68222155658,36591.430284082606,1.6687929406034299,0.38844958734811846,7967622.750302312,1
46855.09438848715,90792.30154713789,0.39335466817166387,0.6881570897189675,10570122.917275466,1
32017.31994562338,116215.09901344946,1.619364355331448,0.5252384722408203,14089086.011323081,0
31480.98142729414,134293.23540842798,1.2983408109491232,0.196757973969336,9236814.37662675,0
19263.995825729224,82110.44737569199,0.4766474457731892,0.44337538051260944,16659657.35488223,1
82564.0610203389,136524.89583481976,0.7085311438727628,0.11430988336584531,14986165.762714624,1
78482.08968263862,146997.62544976757,1.7042391490651625,0.41387869985033826,12397965.085670266,0
58257.149077466565,53196.206776150255,0.9135274271285407,0.3642047351076322,17715896.55864689,1
43395.07474002654,54511.537812318194,1.1917469037099375,0.024949378338715952,3921490.5194372134,1
50503.76717660733,127274.54305635225,1.8741840551656803,0.5188903779412711,4569310.899240663,0
91379.3448310622,59067.48975668924,0.6382447535800062,0.46310610687473147,8572594.752854409,0
28067.881094498836,118545.91273161565,1.489573764723831,0.25617993713970677,2333559.219536295,0
20453.8734304751,119660.47575773818,1.3551255469453847,0.5738528673553486,16170900.034561852,0
35905.12932590598,65098.28366635666,0.7268208633101004,0.016232563112763596,5245170.937526299,1
61216.90756504664,41472.69257617783,1.9220434982958128,0.23851551163308737,9949938.624519346,0
18637.682210180374,125259.6246776957,1.3180161833272546,0.4095345551648051,12031381.274429206,0
26653.97293390515,64559.81058369401,1.8126312033985794,0.3661401280120003,3739318.1751442193,1
75922.71049493708,135534.83813948173,0.7837365654556412,0.7023724422457747,11844546.469959237,0
55189.21714111717,40826.059954342956,1.4368651651475615,0.4075707339973987,9412063.563063946,1
96737.03368118561,108004.17235710555,0.374675622972585,0.07664306106486056,5449295.829747124,1
93593.62511101675,135551.64434385477,1.3874143731835087,0.1964078027962865,17119563.899794832,0
40946.00540128679,57801.112523857395,1.4176178096238166,0.07576934410111823,14042327.972243749,0
49350.42219489666,38214.4092374275,1.327463093875304,0.2216967827676151,16012862.1493054,1
94208.25370102465,72901.93406101275,1.1903592624604094,0.1617444803797668,16901178.97044123,0
66078.38036155194,152619.37570845423,0.7019634635713017,0.5387535855351715,13344419.965477122,1
48686.91834451415,109434.43429670583,1.4040012496781151,0.135525945950544,12909683.37860404,1
84433.75654446083,61917.911897068596,1.4186546743528454,0.6082504160749245,17451150.417420678,0
94733.8409309889,154773.42804967012,1.552956377179821,0.6352240308517942,19060248.435300536,0
73899.92437039701,94166.09928054531,1.6295819641794167,0.684592359103987,7048133.486665893,1
37164.996953573835,59921.744132170774,0.4356431211528751,0.37164441578519186,8921720.756755583,1
85998.6228151958,139291.57787656144,1.0453229950271756,0.5114533543878622,18953813.508734446,0
52903.67139736316,115274.74670979199,0.7423347154575308,0.6775251459881447,9599937.68513881,0
75937.8661327353,64331.14699661496,1.9361568740279937,0.17570073770057387,4672373.68361715,1
58367.35015983067,128260.17689361006,1.6135814727186573,0.01795561091186547,6923066.095950254,1
96091.78706664732,106524.84142645168,1.4513330032701028,0.33329364998522903,4814966.199784009,0
23675.14496305528,38495.35498484361,1.503152209445324,0.03345655988880768,15134916.28047677,0
30931.126465822825,141467.13560277503,0.965359767988148,0.5875889763370321,2891994.359483838,0
34149.16573073987,104603.81605553943,1.0697271033957947,0.7231741418987706,6283024.140218251,0
36343.0420527386,81938.07369221476,0.8468625019266085,0.10675400857632603,13430892.40880541,1
37540.492323918355,88828.3669807631,1.0732661143879552,0.6843085083196739,12009069.159317855,1
30686.567003025863,143878.19959059567,1.5126809245179842,0.04469515679791304,14254011.106947273,0
75512.15684505706,110521.71481330767,1.6651638335338703,0.5133804241999586,9980076.51729834,0
36106.927106228075,131375.52849940973,0.8582195928491219,0.13301385854464004,2159452.537808299,1
37542.638924843915,152484.59634118484,1.529330731202837,0.1481352606735842,16434327.40191721,0
34383.22576443547,150605.98302228324,1.5586993816634025,0.6524984432263645,11527136.252847742,1
51091.039234363125,94529.4807168192,1.2482666695029385,0.6546104701292745,13359301.599101631,0
97563.22754786689,74895.00860543437,1.5171616937031835,0.11626706243919048,17410607.790418353,1
48442.75822281689,80361.05864854496,1.0797901078162602,0.4700387653758256,13656752.753615646,1
42702.80691212347,60528.95659227278,0.5899355408003834,0.3763526708496077,7971587.518241536,0
23693.76604503167,134782.2515296785,0.30063776438474116,0.7007621738166443,5269528.345711438,1
47259.78512605633,90594.05472496893,0.9001123036318284,0.7454003313892335,9788487.37301218,0
37272.271842707014,95505.9945454331,1.7808030263004893,0.5668700523533119,6303637.82381303,0
81322.96905579849,50017.12382961267,1.8923905146418905,0.5117946564632591,5107045.743994843,1
27265.148888069692,146418.76627078833,1.0095681982281655,0.0734531379716497,2652663.433985595,0
29925.52648219902,59434.94306506905,0.8815312455133526,0.4645930051353152,6253070.339345686,1
41116.354972883455,80745.38108399717,0.7979664872269945,0.11492886965850665,17267424.535588015,0
41906.22683483032,79032.04974965367,0.38086526115316854,0.06637430008689783,5781212.844973418,1
88243.30974577737,140556.45732832217,1.304508840091575,0.19495690161418985,17000720.058068663,0
83676.54348539044,53499.96551660944,1.0556108669134887,0.7786496883252901,18636910.464663833,1
66026.7575560337,134259.98432782356,1.9717510196619543,0.21737636970984045,15241254.99032134,1
41952.860345383866,98808.13638815432,1.2788273832509844,0.7084661740511751,4403160.266395094,1
44466.90331651237,70297.01039718329,0.49111582982105784,0.5103495070492224,11552850.435508467,1
67154.11682355951,120401.15293267382,0.7848083333616248,0.7697384546392771,11723015.896365764,0
79408.92437748039,56429.013481460075,1.1043905719908491,0.41056163241182336,6392057.385110201,1
49880.1385740013,153127.34560443414,0.6853049135015739,0.02890247316521572,6783578.808920748,1
60293.648377483136,35291.49686183212,1.6063494788992874,0.7946206029181258,16772326.369727101,1
91706.7503322136,70212.39527414233,0.9151509675533289,0.12514812058400165,18525477.19101769,1
71932.64110679975,69184.09124082806,0.8484653363527064,0.5847093035115134,3274092.795350413,0
62450.660959477704,82610.32804703774,1.377503939655309,0.6584928035376749,13794898.96248977,0
23911.464274776972,52136.362423151804,1.6217117983323106,0.6798731938105611,5502887.533725598,0
32609.262577566617,140816.344172773,0.3771971174778758,0.789578979234075,11344800.427967275,1
34682.30145669673,80806.69726221527,0.5867247776597216,0.7816670250224715,15990640.938764114,1
69721.30827354046,114684.93238880945,1.969480383935805,0.2008400265364453,3115048.160313715,1
26973.358391477654,80851.35882512596,1.074463734075498,0.06462378887196815,4862581.728558969,1
20406.574208474998,136289.0051653721,1.497155963365178,0.29065127768741467,13058744.027210917,0
47909.096285104824,114572.2597797394,0.5679384035090767,0.6012145719375702,3052905.733003349,1
77665.31181623103,51576.7252384021,0.8361483838208787,0.07577314529248984,10594188.96945464,0
75539.69640707094,46324.84379782982,1.7233373967029286,0.7637537500184381,17054508.28472887,0
83791.6392118823,125520.84556754172,1.144840601621312,0.774255628163149,3931968.847833894,0
75788.60527035268,113475.28973776376,0.6942918640742362,0.7396075237614912,19522039.03134078,1
68902.70302392135,63350.57257574843,0.9015574004912852,0.7095287251468726,7819777.551299798,1
58351.45403088455,87119.54604318064,0.8980026128517005,0.5391686032763416,8539660.595604189,1
35305.36060050156,81813.954150479,1.9743934992800725,0.6076891727970477,7709533.285828042,1
65189.4886360993,67915.21622239961,1.9852579212845907,0.7225299392270013,6446140.818681106,1
70839.85410129232,143360.3385657167,0.6699583787637213,0.21714403057753415,9272972.030550579,0
28270.69625842145,80424.72958520209,1.0406443113061714,0.775626151233752,17328433.877699427,1
64907.22910406019,126222.13688040432,0.7592448647199718,0.4510519505521995,13595367.139758484,1
26113.143195064782,131465.88213154685,0.6479459088236277,0.27939174084481744,13271464.47381352,1
63407.37459143882,145119.15375296664,0.7414131485943,0.6952363503334935,2913088.082706459,0
31190.26795454725,41033.55701748206,0.47753650051240754,0.7803808664931355,17987348.692814782,1
27878.12441829164,112067.1065379641,1.095644828273841,0.237002894569578,4891230.498204133,1
27387.304649148442,48700.18560126755,1.3584466563874373,0.43976106549428257,4743537.604498531,1
93615.10096496527,63059.99273380572,0.5425431755485438,0.4362433069851411,10264860.860036496,1
67641.2473485527,126932.5845701268,1.4792845112157458,0.39518551572131655,3471919.4581264947,0
38763.17394277753,125465.30008783551,0.5389700572841896,0.4872751451861121,5290523.78649985,0
23930.25687334359,115279.67137051967,1.1891218340643157,0.5998790702667762,5721591.628531173,0
62503.05773650451,68730.69922598876,1.558200451705482,0.7105644139751163,19326477.391808063,1
30018.646582775116,67792.39416780314,1.109559043851148,0.10828213391530021,6160647.964028098,1
82607.44355557355,154095.7964395256,1.2286620828935229,0.6194555602463208,17209832.6733059,1
59177.10149795,131502.53861103547,1.3789038699326723,0.6379078805203663,8385241.680926247,0
78295.25744315921,145769.04324480591,1.2858537598351327,0.31704391905052587,18669523.490423225,1
50845.30770207179,64694.96530413985,0.70943935985986,0.33603613204730626,15329177.963412762,1
76292.78780348992,83416.54926853871,1.0779856450620535,0.18465939162985118,6878251.393009735,1
74822.99157647,70296.84363874805,1.2118712314876112,0.7837368183481213,9767664.046928097,1
64597.545270283386,151914.00839100825,1.7018360768411545,0.39946237690071934,13544811.553819919,1
88196.38963512475,103163.83422073965,1.959923561869382,0.7731210170822185,15021761.001186406,0
66345.30660899729,98566.42279250268,1.8027289325248108,0.019893661069920333,9648959.564934388,0
65983.16409472525,131429.92292100046,0.795712347794735,0.6566626548854403,10205180.254588233,1
43562.597909413686,80530.63562226709,1.5286241788052561,0.5955159439040439,13894989.96391018,0
95315.02008775804,129618.45032962789,0.4578399429603421,0.5821463045546547,19439460.05093971,0
60922.58443896417,128820.32827445125,1.4112793915413369,0.08194879424149085,11208223.437706182,1
50512.31657860642,106231.36811792401,1.8104669453103575,0.4656370034318355,14292705.47944339,0
62956.310199697255,54215.73745463581,0.5212344688192281,0.3605834902464729,13757225.217781635,1
30055.09751498321,59318.607079823516,1.5569854604437308,0.7159281973135098,3597247.766215029,1
40005.39468106,66646.01104048462,0.6359557892061081,0.3584964835265863,15588099.266826283,1
43454.5945600941,148224.41956886428,0.5912261932923304,0.20415481642147648,9778690.370309051,1
60758.17784204967,62547.84642076232,1.4816224433855414,0.5415794189712091,19209247.936641492,0
75727.39920604548,133999.71784977056,1.2077058475453741,0.7555541882120912,4575424.766733975,1
41837.80435660039,43027.79358275995,0.6725005251132002,0.7318078329079104,8332858.125255192,1
29268.577633877983,78408.27288800429,1.8789554410367948,0.3289577039457192,16466097.791820778,0
64415.10917034494,93881.07908729938,1.060020569211463,0.4476757016516197,15571107.584993541,1
88935.93600443656,70481.12107782673,0.41792000660945217,0.7785083343814937,13074414.025008028,1
52713.26316855048,39727.429887285194,0.4768709637492356,0.3770750158644116,9664576.563777555,1
57489.15144260611,73130.33065010508,0.3780977839599514,0.30458482252095587,10461914.918560103,0
42004.306508853595,105513.72984072349,0.5186465204176319,0.5267426887387964,11147979.52766579,0
85133.23223523246,108145.1742775469,0.5312074172784669,0.18909560514432786,11649653.053373922,0
28015.190466891792,92758.58184067802,0.32935672388761533,0.4332829366192331,15184816.11706494,0
32200.36356844571,152906.53219878185,1.0891906319396738,0.4145594152550882,15757579.476142611,0
100996.39885889117,149137.2624782336,0.5885374262638472,0.610227397103729,3252867.599462052,0
74623.90746825015,137561.50275620143,1.9984854170189434,0.23346377637019874,17432665.539585955,1
63488.34974586697,85197.11088046747,0.5549897136536024,0.5244952829013186,10589186.700527402,1
83993.95944813991,146479.6513665364,1.1608613446123235,0.539716186434273,13660599.430089928,1
100741.24373772966,58351.39240358124,1.4207133930603586,0.04099923374431533,9545944.563879509,0
33842.56531061261,108098.73939944124,1.5045551236943857,0.08811944944819163,4666582.9843849,1
83685.62221689541,129559.40186004984,0.9038151444862113,0.5012083906842456,15881808.831150007,0
46399.45285473434,80275.77733144301,1.2448394581811868,0.3591856931746847,4362684.451181,1
78692.3128537775,77147.76322219546,1.2526032935703304,0.632161199606917,6369991.858735085,0
76735.75738563549,87618.35699744802,1.8325941589590937,0.04098478105399896,13047429.480413444,0
100861.39355223742,117925.39693658643,0.4931709991006891,0.25248099974453425,6150724.156168789,0
27285.380302426667,45528.94796605057,1.1994540512635157,0.060335411931648576,4276917.692294246,0
18176.407769771802,79145.27981308756,0.8357874613124139,0.2176905827937421,14098286.77608594,0
80066.11056272319,136023.28630289616,0.9508019874770366,0.30994194455909885,4619326.335279409,0
65208.484218800964,155643.69875602715,0.6205050433121191,0.1726113862062591,11683582.275816103,1
75342.55262081751,112404.13408996996,1.2314605039179218,0.2904315475449089,7580932.6154016005,1
80542.57789059101,52129.9750076933,1.7252456988401499,0.3675390023039703,8649358.781230016,1
58961.043797394406,65101.47196569682,0.46285666798583336,0.7193344155813585,6380836.1506639505,1
47592.36557836851,128022.9826378576,0.527615978514101,0.44801578908004297,9134006.512539985,1
81941.19856310736,119047.23539586223,1.7415418698310912,0.5865425252711949,17381574.658181187,1
49550.784079282515,93025.69819207139,1.1327978976232744,0.2873460476214929,3462733.976112144,0
69641.95836770454,137147.7435691492,1.1388931130104727,0.15963386706434496,12932245.241616715,1
92152.70020079933,83165.43941998263,1.940053552580748,0.6178660598572117,7590487.441996313,1
31146.49218441528,49511.7294449991,0.8308443360915807,0.20177242044664956,14539018.495144514,1
18739.211271032476,38952.20811645001,0.7038055838528179,0.5576013275589085,17886218.73435071,1
39310.798729492024,75214.00905428856,1.3853902275155487,0.4426503580810081,6522508.315205464,1
84190.17130606687,123112.27372594424,1.652131930597193,0.1312810449875723,3518217.355078974,1
65046.52832668334,109998.80178442625,0.7539023196923669,0.5321322235745694,3212750.160597023,0
96531.35167344085,154893.68907933036,1.5179554150364452,0.629615565492387,11219138.063669337,0
63473.550288519386,141025.2600885826,1.973700503968437,0.2956353343778938,19165690.313880734,1
40059.85475485791,63710.26706533205,0.5210223001738442,0.6740539832014458,15805710.808434872,1
81568.48029004488,104135.364643088,0.46330504943180884,0.21748470884055424,18550067.676599957,0
72576.68203094587,130333.92322901121,0.7812322030772306,0.5329178527843628,6430894.040170119,0
86116.71887681168,108819.64515309365,1.9593049800483346,0.517790197214589,14652578.663577802,0
73443.87350986066,74233.06124418943,0.361816877083734,0.45262061187285896,15842642.49379458,1
55511.76786066978,54532.02462812859,1.414184017723942,0.12695211215817895,13630147.693175951,1
40997.861534777956,115845.33146234081,1.474458334257786,0.5964454696075617,14782130.51980675,1
22614.838575848495,102478.47971921488,0.412973209436385,0.7482512133756782,18470992.87492288,0
43558.70897205538,123377.52784918052,1.5412387227519986,0.7393967569826126,10247972.726516174,0
21839.453638029354,96225.84241819935,0.8405255861951537,0.0785802237436395,8120007.382188196,1
53692.246872419106,134966.17486130845,1.9359105181378438,0.3844859157599842,18730618.77645716,0
36741.392686909865,88040.12903062097,1.7750397535892883,0.3198056672225587,17863889.134378545,1
76402.75148823514,60537.44387570341,1.9072042419501603,0.3368336167590962,2366805.845113736,1
36274.81770418958,97640.01149913378,1.785069421957659,0.5418330905986377,18836605.259930268,0
24758.842352006057,105345.32634185466,1.1031871495284677,0.5356720442304781,12846237.96359441,1
87620.17410719774,44667.21628652113,0.8677195601130956,0.7222796291664195,6208663.26702779,1
22982.727404423997,65284.92676145329,1.25373330961372,0.05724554199468123,5761669.465224985,1
80329.55212600785,106101.53440751156,1.781511936392701,0.4529083517959973,13889147.540519487,0
95142.30205647557,79833.50873377154,1.5575524124891291,0.031722916787164074,13471504.756705526,1
26891.716850554098,109492.19588850066,0.4313097631247932,0.2686716556206395,7607216.640447313,1
64452.43817913479,86546.27440314848,0.8980483846389549,0.2722516936714016,19842793.603098262,0
55493.31695102953,84804.85853346068,0.6425831197778844,0.7246602898178983,7953696.088664607,1
84292.93487344655,36819.28819052306,0.802977042445421,0.3422084384201462,11903223.790432464,0
69748.84050668906,142899.42794699583,1.6096181760426322,0.3760862212386725,11674002.864809271,1
41096.69523540566,108891.2580725107,1.352076963901075,0.2019976782161128,11942973.953645287,0
18121.927509816727,90366.6008037875,0.9159079369044285,0.24116789755181134,17338964.976424154,1
58078.02149384581,89783.57085415961,1.351069230631311,0.4922340240578632,10380808.978882954,1
92211.03723865771,131116.5800413246,1.7765635663468409,0.1473797422912572,17339159.642247327,0
93145.14313678138,86075.42516467614,0.755833768869528,0.5652852730588475,4203616.585123789,1
28399.64959344003,124177.03158516016,1.098683675327874,0.7703344743965206,5629302.611423951,1
89436.18829077118,135500.72350276806,1.2878696642378957,0.6735983336051898,18929752.203404646,0
20857.79672113558,121968.75341461306,0.616560332026659,0.4777199700544249,3383915.5982333245,1
25664.989853237614,105731.87859655354,0.8841313389042118,0.7519268390272881,15129195.561104069,1
98196.32742625353,66728.54752808363,1.6441745297815584,0.764165601629486,6296230.419939645,1
50118.29479689905,131874.33920200018,1.8916026064818747,0.5753351659404424,15768799.09957813,1
23875.063422175834,103744.14757520398,1.376564390932015,0.628947345394726,3615182.144377647,0
57047.79441134227,80355.67338817508,0.6720871843745522,0.3119858196536811,4764591.554531893,1
21829.372637984983,44760.80388886719,1.807591733623587,0.6467578854408549,10959812.984451132,0
19358.722856646844,36542.267145859754,1.2943513847231443,0.7856240572379363,15510876.402346754,0
64625.26904317676,136517.4846792082,1.465648655825634,0.016428167461864138,12345689.077298475,1
35530.11624299303,56754.95839399498,0.6531766898042217,0.5900925933048482,6394394.060986455,1
69618.74495242612,87961.64511263679,0.33631719480570854,0.40539955395578925,9456286.227400031,0
45780.03889902556,94800.25543070058,0.919667661774304,0.20658457884306033,4573026.561810571,1
28995.59372942203,119747.98061389278,0.5970002025786155,0.3522278691028785,14092362.761686515,1
99705.35423295204,89931.581132829,1.077904867219253,0.580577971246379,7862084.150448429,0
38745.137485014086,112677.5853443526,1.3377281197542596,0.78143588562861,5711804.73889623,0
23144.103124158326,52160.06829777852,0.8123693920646611,0.03131597627865131,18503781.148981996,0
41143.43947662733,102992.47659214148,0.6605177835236258,0.1604449922298246,6809062.72178276,0
38891.10463971757,67394.74365117712,0.5082584006045491,0.35527599374247765,11299558.765518652,0
42870.64325005914,146267.31035687716,1.4451116349834572,0.15988894381632754,6521765.791237424,1
47520.96118966194,130094.5297485703,1.007426499069874,0.07467229996010696,12987938.571120493,1
84828.71000470423,122191.67945202593,1.4093931793421535,0.5615716311659636,13201123.476747258,0
22962.10818366756,41641.289991076985,1.9975778435407179,0.12241949382598652,11590399.657753726,0
47426.21161545787,115176.89673388231,0.8955317868398731,0.042808299419458205,11350805.532430517,1
26610.880066114187,86923.39133172447,1.281988434540877,0.2179912250158325,6962504.551277797,1
99522.32162547331,37507.831559442755,1.4491916461957017,0.04719284836419401,2411135.5013705585,1
29949.65378207471,120194.95640723896,0.9706217161380943,0.547798035023241,2778020.1241860967,0
57759.90041913006,114336.638280653,1.1605105048050703,0.6842166054761896,19881092.96487616,0
57843.604906124456,56560.35228495844,1.423733540040885,0.4156768352629253,3856138.6443127533,0
82837.79131118211,148071.4171019956,0.5979386654019778,0.6809343013144651,9594682.09272569,1
40588.107317180664,60946.94055534083,0.9576129913722025,0.36485166387454937,7185521.68236672,1
79235.23017388358,114376.45592234263,1.7102055649394583,0.2439546070420504,14223323.545511156,0
20186.10040869116,109258.13253044344,0.5536846463241318,0.6977821369602291,2959517.9230628028,1
94953.48632472786,55212.451966624096,0.7159895608783877,0.7659730656773032,13847986.028087374,1
26213.31905440717,110148.5129623272,0.7187323464075919,0.7476208402106396,11977580.474593943,0
57908.84886342016,136575.0688554314,1.164973153844117,0.6331963195903313,14510198.250134954,1
32394.666200718857,138700.8986272996,1.7701461214633576,0.767570731877021,10144412.157620292,0
48595.19215616341,119698.95136174867,1.0785725775031931,0.07070000102072421,3944860.390744442,0
71287.7028918674,144562.06928330965,0.9735662193493142,0.3523165268554479,10225773.637215476,0
29825.190523045472,94261.49774377156,1.7842977159346305,0.16923961864593665,2921937.357945128,0
41996.00715422675,55286.33518425784,1.671354298273749,0.780411520278132,8820296.848688003,1
74372.13361439132,69130.40736651908,1.0953005570668919,0.2918441732902916,15065529.181334594,1
88097.1974505622,54952.251954700085,1.860783444665956,0.2272823820803381,3148160.9666840388,0
67210.51427928428,69527.2326062813,1.3215534102665305,0.423548262830387,2078092.5306966582,1
61407.72721815895,119963.26430087081,0.9875637070969927,0.3994287563176262,2924068.0228363657,1
27097.54801840912,132577.27460566527,1.5797026936558247,0.5009307131373665,4377934.613623666,0
30162.858308921102,86752.07073940354,1.7579495309015645,0.091452174831664,19314314.161374506,0
97529.88380607661,77704.24149183916,1.922333554057789,0.10852734215894301,12007593.892295068,1
18217.863386942576,62110.59911483622,1.1637322982341365,0.4213706592176477,5985097.634201945,0
58206.75096683662,84893.11841437907,0.690900069372096,0.4844773313300615,3080890.769158302,0
80776.42590159635,134389.6850184297,0.502959784260674,0.36255502761951186,2877334.7804360073,0
35426.9315071211,114243.10776431573,1.3278393747601085,0.01519788389944893,9991734.392652705,1
56143.78845521267,123570.20501420872,1.970911837797091,0.21947083790986238,10107365.085710216,0
58924.07884845335,87100.19199976452,1.297891227479823,0.016527014278912195,13123189.269172264,0
39612.96408922683,98099.67016907858,1.2687092226604175,0.5263265305077646,6150823.562807096,1
90936.35383849258,94980.19495253559,1.796635125494578,0.40447948292514657,11857180.39078273,0
94787.96294599528,123422.54570782035,1.1930827055100892,0.25585980469476155,2726250.5702051306,0
80194.95858476261,138732.28432102094,0.4262290061751503,0.6613384556180666,13661336.96973356,1
18716.837112514902,151667.72872673033,1.2621821749402087,0.7566586430191907,12534451.183346823,0
70200.82212179052,58504.898262837596,0.7390589261839036,0.6483700666604196,8507685.828334797,1
37265.28504238973,142466.3967408654,1.7712670539463446,0.5222625208655975,15605911.634218011,0
40176.32670645915,45216.21290563072,0.7389777817695795,0.693166868202791,15210527.777015006,1
33255.72825704226,147455.20784598403,0.9907744671156453,0.276579978396822,16181892.411396563,1
65510.14856189708,93814.46844287057,1.9042553486318257,0.1126490230195544,9888708.47012391,0
55077.648444140286,109924.79880076216,1.8000600441419905,0.564666905651433,12816046.913229937,1
34065.82107766301,62436.87672736203,1.5063576042322815,0.17099144256080903,18459130.795595236,0
95409.19727466979,39933.74950486956,1.4272644736878455,0.027079712038488267,13660270.834944282,1
37855.5217255128,70535.6834924922,1.6591342966456124,0.37976263396952425,6805901.551241203,1
82635.32899109111,100627.82426634875,1.7701345352324709,0.4437755236161673,12144397.489024052,1
20049.34472105123,104237.09060897646,1.355822731768881,0.5021840819598765,8484724.169067286,1
33228.84900582842,86435.21042214625,1.9168928785264667,0.24691835147165747,4459816.804854142,0
85965.88360358716,60726.04288021506,1.034587229113029,0.6372508564751225,18415223.04178901,1
62523.404156370365,104900.8997212524,1.9031555525904587,0.4804339715321118,4746432.294007396,1
71626.92530126705,50371.05792737528,0.7445616970929193,0.5683819610104464,2630523.580874615,1
53598.566483942865,123162.93675880053,0.6977132090676552,0.4900479338247025,10601733.63603016,1
54157.466764314035,144837.10423955513,1.1737853676849739,0.2850337800612067,13283223.488633044,1
28408.533145272788,45790.42064499103,0.4533718782366563,0.03913921776509887,9430534.332252992,0
32192.38961537488,104310.32131932759,0.9899051442576803,0.6755671457069686,10413484.854488365,1
94276.75738155385,75653.71147139363,1.9865169999277448,0.4131528250018411,5827129.799016942,0
55983.4644937338,92508.88017063471,1.005943176536654,0.34120352654377867,6473166.344250317,1
57213.77238905865,116853.88170454705,1.0290084489644895,0.15312284820349048,6717730.518961725,1
73305.45415034756,139343.87283286074,1.739982375906865,0.1581139458377076,4006165.5533400113,0
19172.5372683474,152267.4475259411,1.5470397171183323,0.3771084174502416,10954684.588415248,1
62213.61473198857,37847.6770990505,0.5381328662713669,0.44425671475709344,13328212.522332815,0
91482.85080694972,102765.01040750071,0.7367908580294503,0.2298754958777061,4738743.235651907,0
52636.27351253351,68957.2430840462,1.9039272291601013,0.13969597070056375,2957898.7438986693,1
52246.10581842961,115920.09505922152,1.090486056767228,0.30592965869378397,19152139.151289947,1
55624.75113233786,106817.74747409082,1.3940672016921762,0.01805084898296932,17356641.8436792,0
88973.47035786835,47668.751475522295,0.7349130981848602,0.5272067729249262,6290113.055002022,0
68630.09015201282,46042.37324331715,1.9317450476508542,0.7041731756713211,15097949.623580217,0
80030.12495011586,58551.432532671664,1.4043093819482713,0.0277075337445331,15769774.122692691,0
77606.46306640338,68622.43354858342,0.3933658460195709,0.7731796660749227,8287264.983275202,0
22221.3591784267,39900.61564425792,0.5931825090566896,0.5954858171545894,4218658.271600574,0
99066.06895620964,98427.91764767084,1.2086996661729252,0.7039258964417453,6314385.1917214515,0
76615.27830885781,46049.61277970784,1.8425245871152338,0.21270649470930683,16771785.80976311,1
66150.39543283341,128410.74584002061,1.2582436421560232,0.5434344860993249,14054308.362365197,1
21749.656135820358,135748.75953143998,1.5376161695034007,0.5566186369881,16352377.269516414,0
94200.73879810779,123590.11723208406,0.9226194932811369,0.3043686250263266,7771441.481083436,0
